,uid,bid,rating
4923,d3b70eb1-2572-44e2-86e2-f662324b1897,2310,1
4924,d3b70eb1-2572-44e2-86e2-f662324b1897,3982,1
4925,d3b70eb1-2572-44e2-86e2-f662324b1897,3542,0
4926,d3b70eb1-2572-44e2-86e2-f662324b1897,385,0
4927,d3b70eb1-2572-44e2-86e2-f662324b1897,4172,1
4928,d3b70eb1-2572-44e2-86e2-f662324b1897,3730,1
4929,d3b70eb1-2572-44e2-86e2-f662324b1897,1555,1
4930,d3b70eb1-2572-44e2-86e2-f662324b1897,4031,0
4931,d3b70eb1-2572-44e2-86e2-f662324b1897,3721,1
4932,d3b70eb1-2572-44e2-86e2-f662324b1897,4240,1
4933,d3b70eb1-2572-44e2-86e2-f662324b1897,1583,0
4934,d3b70eb1-2572-44e2-86e2-f662324b1897,4566,0
4935,d3b70eb1-2572-44e2-86e2-f662324b1897,4547,0
4936,d3b70eb1-2572-44e2-86e2-f662324b1897,1027,1
4937,d3b70eb1-2572-44e2-86e2-f662324b1897,106,0
4938,d3b70eb1-2572-44e2-86e2-f662324b1897,3993,1
4939,d3b70eb1-2572-44e2-86e2-f662324b1897,2706,0
4940,d3b70eb1-2572-44e2-86e2-f662324b1897,2144,0
4941,d3b70eb1-2572-44e2-86e2-f662324b1897,4785,1
4942,d3b70eb1-2572-44e2-86e2-f662324b1897,4459,0
4943,d3b70eb1-2572-44e2-86e2-f662324b1897,4658,0
4944,d3b70eb1-2572-44e2-86e2-f662324b1897,3223,0
4945,d3b70eb1-2572-44e2-86e2-f662324b1897,3381,0
4946,d3b70eb1-2572-44e2-86e2-f662324b1897,3455,0
4947,d3b70eb1-2572-44e2-86e2-f662324b1897,1246,1
4948,d3b70eb1-2572-44e2-86e2-f662324b1897,4719,1
4949,d3b70eb1-2572-44e2-86e2-f662324b1897,997,0
4950,d5ce773d-2ddb-4516-9ab6-c9f84ab2f6f4,3827,0
4951,d5ce773d-2ddb-4516-9ab6-c9f84ab2f6f4,4658,0
4952,d5ce773d-2ddb-4516-9ab6-c9f84ab2f6f4,4785,0
4953,d5ce773d-2ddb-4516-9ab6-c9f84ab2f6f4,9,1
4954,d5ce773d-2ddb-4516-9ab6-c9f84ab2f6f4,4031,1
4955,d5ce773d-2ddb-4516-9ab6-c9f84ab2f6f4,106,1
4956,d5ce773d-2ddb-4516-9ab6-c9f84ab2f6f4,1027,1
4957,d5ce773d-2ddb-4516-9ab6-c9f84ab2f6f4,1583,0
4958,d5ce773d-2ddb-4516-9ab6-c9f84ab2f6f4,4547,0
4959,d5ce773d-2ddb-4516-9ab6-c9f84ab2f6f4,1332,0
4960,d5ce773d-2ddb-4516-9ab6-c9f84ab2f6f4,1280,0
4961,d5ce773d-2ddb-4516-9ab6-c9f84ab2f6f4,4566,0
4962,d5ce773d-2ddb-4516-9ab6-c9f84ab2f6f4,3721,1
4963,d5ce773d-2ddb-4516-9ab6-c9f84ab2f6f4,3134,1
4964,d5ce773d-2ddb-4516-9ab6-c9f84ab2f6f4,1149,1
4965,d5ce773d-2ddb-4516-9ab6-c9f84ab2f6f4,997,1
4966,d5ce773d-2ddb-4516-9ab6-c9f84ab2f6f4,3223,0
4967,d5ce773d-2ddb-4516-9ab6-c9f84ab2f6f4,4719,0
4968,d5ce773d-2ddb-4516-9ab6-c9f84ab2f6f4,752,0
4969,d5ce773d-2ddb-4516-9ab6-c9f84ab2f6f4,1555,1
4970,d5ce773d-2ddb-4516-9ab6-c9f84ab2f6f4,4094,0
4971,d5ce773d-2ddb-4516-9ab6-c9f84ab2f6f4,1137,0
4972,d5ce773d-2ddb-4516-9ab6-c9f84ab2f6f4,1246,0
4973,d5ce773d-2ddb-4516-9ab6-c9f84ab2f6f4,1303,1
4974,d5ce773d-2ddb-4516-9ab6-c9f84ab2f6f4,3012,0
4975,d5ce773d-2ddb-4516-9ab6-c9f84ab2f6f4,3993,1
4976,d5ce773d-2ddb-4516-9ab6-c9f84ab2f6f4,2706,1
4977,d5ce773d-2ddb-4516-9ab6-c9f84ab2f6f4,3381,1
4978,d5ce773d-2ddb-4516-9ab6-c9f84ab2f6f4,3730,1
4979,d5ce773d-2ddb-4516-9ab6-c9f84ab2f6f4,4172,1
4980,d5ce773d-2ddb-4516-9ab6-c9f84ab2f6f4,3681,0
4981,d5ce773d-2ddb-4516-9ab6-c9f84ab2f6f4,385,1
4982,d5ce773d-2ddb-4516-9ab6-c9f84ab2f6f4,4459,1
4983,d5ce773d-2ddb-4516-9ab6-c9f84ab2f6f4,1405,1
4984,d5ce773d-2ddb-4516-9ab6-c9f84ab2f6f4,4036,1
4985,d5ce773d-2ddb-4516-9ab6-c9f84ab2f6f4,433,0
4986,d5ce773d-2ddb-4516-9ab6-c9f84ab2f6f4,1336,0
4987,d5ce773d-2ddb-4516-9ab6-c9f84ab2f6f4,3455,1
4988,d5ce773d-2ddb-4516-9ab6-c9f84ab2f6f4,3379,0
4989,d5ce773d-2ddb-4516-9ab6-c9f84ab2f6f4,2310,0
4990,d5ce773d-2ddb-4516-9ab6-c9f84ab2f6f4,253,1
4991,d5ce773d-2ddb-4516-9ab6-c9f84ab2f6f4,2625,0
4992,d5ce773d-2ddb-4516-9ab6-c9f84ab2f6f4,3982,0
4993,d5ce773d-2ddb-4516-9ab6-c9f84ab2f6f4,2144,0
4994,d5ce773d-2ddb-4516-9ab6-c9f84ab2f6f4,2764,0
4995,d5ce773d-2ddb-4516-9ab6-c9f84ab2f6f4,4644,0
4996,d5ce773d-2ddb-4516-9ab6-c9f84ab2f6f4,2710,0
4997,d5ce773d-2ddb-4516-9ab6-c9f84ab2f6f4,2827,1
4998,d5ce773d-2ddb-4516-9ab6-c9f84ab2f6f4,3542,1
4999,d5ce773d-2ddb-4516-9ab6-c9f84ab2f6f4,4240,1
5000,da8a4b1e-3e75-469a-b3ff-15459461127a,1280,1
5001,da8a4b1e-3e75-469a-b3ff-15459461127a,4240,1
5002,da8a4b1e-3e75-469a-b3ff-15459461127a,2710,1
5003,da8a4b1e-3e75-469a-b3ff-15459461127a,1149,0
5004,da8a4b1e-3e75-469a-b3ff-15459461127a,2625,1
5005,da8a4b1e-3e75-469a-b3ff-15459461127a,1332,1
5006,da8a4b1e-3e75-469a-b3ff-15459461127a,385,0
5007,da8a4b1e-3e75-469a-b3ff-15459461127a,1303,1
5008,da8a4b1e-3e75-469a-b3ff-15459461127a,3721,1
5009,da8a4b1e-3e75-469a-b3ff-15459461127a,1246,0
5010,da8a4b1e-3e75-469a-b3ff-15459461127a,3681,1
5011,da8a4b1e-3e75-469a-b3ff-15459461127a,997,0
5012,da8a4b1e-3e75-469a-b3ff-15459461127a,4566,1
5013,da8a4b1e-3e75-469a-b3ff-15459461127a,2706,0
5014,da8a4b1e-3e75-469a-b3ff-15459461127a,3012,0
5015,da8a4b1e-3e75-469a-b3ff-15459461127a,3134,1
5016,da8a4b1e-3e75-469a-b3ff-15459461127a,4644,1
5017,da8a4b1e-3e75-469a-b3ff-15459461127a,4036,1
5018,da8a4b1e-3e75-469a-b3ff-15459461127a,2827,1
5019,da8a4b1e-3e75-469a-b3ff-15459461127a,752,0
5020,da8a4b1e-3e75-469a-b3ff-15459461127a,3381,0
5021,da8a4b1e-3e75-469a-b3ff-15459461127a,253,1
5022,da8a4b1e-3e75-469a-b3ff-15459461127a,4031,0
5023,da8a4b1e-3e75-469a-b3ff-15459461127a,2144,1
5024,da8a4b1e-3e75-469a-b3ff-15459461127a,3223,0
5025,da8a4b1e-3e75-469a-b3ff-15459461127a,1405,1
5026,da8a4b1e-3e75-469a-b3ff-15459461127a,4172,1
5027,da8a4b1e-3e75-469a-b3ff-15459461127a,3993,1
5028,da8a4b1e-3e75-469a-b3ff-15459461127a,4719,1
5029,da8a4b1e-3e75-469a-b3ff-15459461127a,4459,0
5030,da8a4b1e-3e75-469a-b3ff-15459461127a,9,1
5031,da8a4b1e-3e75-469a-b3ff-15459461127a,4547,0
5032,da8a4b1e-3e75-469a-b3ff-15459461127a,1336,0
5033,da8a4b1e-3e75-469a-b3ff-15459461127a,3542,0
5034,da8a4b1e-3e75-469a-b3ff-15459461127a,1583,0
5035,da8a4b1e-3e75-469a-b3ff-15459461127a,3455,1
5036,da8a4b1e-3e75-469a-b3ff-15459461127a,4658,0
5037,da8a4b1e-3e75-469a-b3ff-15459461127a,106,1
5038,da8a4b1e-3e75-469a-b3ff-15459461127a,2310,1
5039,da8a4b1e-3e75-469a-b3ff-15459461127a,3730,1
5040,da8a4b1e-3e75-469a-b3ff-15459461127a,4094,1
5041,da8a4b1e-3e75-469a-b3ff-15459461127a,3982,1
5042,da8a4b1e-3e75-469a-b3ff-15459461127a,1555,1
5043,da8a4b1e-3e75-469a-b3ff-15459461127a,4785,1
5044,da8a4b1e-3e75-469a-b3ff-15459461127a,1137,0
5045,da8a4b1e-3e75-469a-b3ff-15459461127a,433,1
5046,da8a4b1e-3e75-469a-b3ff-15459461127a,3379,0
5047,da8a4b1e-3e75-469a-b3ff-15459461127a,3827,1
5048,da8a4b1e-3e75-469a-b3ff-15459461127a,1027,1
5049,da8a4b1e-3e75-469a-b3ff-15459461127a,2764,0
5050,eaec673a-6280-475b-91f1-59937d014a85,1137,1
5051,eaec673a-6280-475b-91f1-59937d014a85,3721,1
5052,eaec673a-6280-475b-91f1-59937d014a85,2625,1
5053,eaec673a-6280-475b-91f1-59937d014a85,997,1
5054,eaec673a-6280-475b-91f1-59937d014a85,4031,1
5055,eaec673a-6280-475b-91f1-59937d014a85,1027,0
5056,eaec673a-6280-475b-91f1-59937d014a85,106,0
5057,eaec673a-6280-475b-91f1-59937d014a85,1303,1
5058,eaec673a-6280-475b-91f1-59937d014a85,3982,0
5059,eaec673a-6280-475b-91f1-59937d014a85,4566,0
5060,eaec673a-6280-475b-91f1-59937d014a85,4036,0
5061,eaec673a-6280-475b-91f1-59937d014a85,3223,0
5062,eaec673a-6280-475b-91f1-59937d014a85,3379,0
5063,eaec673a-6280-475b-91f1-59937d014a85,2706,1
5064,eaec673a-6280-475b-91f1-59937d014a85,2764,1
5065,eaec673a-6280-475b-91f1-59937d014a85,1280,1
5066,eaec673a-6280-475b-91f1-59937d014a85,385,1
5067,eaec673a-6280-475b-91f1-59937d014a85,2310,0
5068,eaec673a-6280-475b-91f1-59937d014a85,1149,1
5069,eaec673a-6280-475b-91f1-59937d014a85,1332,0
5070,eaec673a-6280-475b-91f1-59937d014a85,3012,0
5071,eaec673a-6280-475b-91f1-59937d014a85,1246,0
5072,eaec673a-6280-475b-91f1-59937d014a85,3730,1
5073,eaec673a-6280-475b-91f1-59937d014a85,1555,1
5074,eaec673a-6280-475b-91f1-59937d014a85,3134,1
5075,eaec673a-6280-475b-91f1-59937d014a85,9,1
5076,eaec673a-6280-475b-91f1-59937d014a85,4094,0
5077,eaec673a-6280-475b-91f1-59937d014a85,4644,0
5078,eaec673a-6280-475b-91f1-59937d014a85,3542,0
5079,eaec673a-6280-475b-91f1-59937d014a85,2710,1
5080,eaec673a-6280-475b-91f1-59937d014a85,4240,1
5081,eaec673a-6280-475b-91f1-59937d014a85,433,0
5082,eaec673a-6280-475b-91f1-59937d014a85,1405,1
5083,eaec673a-6280-475b-91f1-59937d014a85,3681,0
5084,eaec673a-6280-475b-91f1-59937d014a85,4719,0
5085,eaec673a-6280-475b-91f1-59937d014a85,3827,0
5086,eaec673a-6280-475b-91f1-59937d014a85,3455,0
5087,eaec673a-6280-475b-91f1-59937d014a85,1336,0
5088,eaec673a-6280-475b-91f1-59937d014a85,4658,0
5089,eaec673a-6280-475b-91f1-59937d014a85,752,0
5090,eaec673a-6280-475b-91f1-59937d014a85,3381,0
5091,eaec673a-6280-475b-91f1-59937d014a85,2144,0
5092,eaec673a-6280-475b-91f1-59937d014a85,3993,0
5093,eaec673a-6280-475b-91f1-59937d014a85,253,1
5094,eaec673a-6280-475b-91f1-59937d014a85,4785,1
5095,eaec673a-6280-475b-91f1-59937d014a85,4172,1
5096,eaec673a-6280-475b-91f1-59937d014a85,1583,0
5097,eaec673a-6280-475b-91f1-59937d014a85,4547,0
5098,eaec673a-6280-475b-91f1-59937d014a85,2827,0
5099,eaec673a-6280-475b-91f1-59937d014a85,4459,0
5100,ebfe0f55-5069-43d9-8d0d-b9cc57136a52,3982,0
5101,ebfe0f55-5069-43d9-8d0d-b9cc57136a52,2764,1
5102,ebfe0f55-5069-43d9-8d0d-b9cc57136a52,9,1
5103,ebfe0f55-5069-43d9-8d0d-b9cc57136a52,4785,1
5104,ebfe0f55-5069-43d9-8d0d-b9cc57136a52,2827,0
5105,ebfe0f55-5069-43d9-8d0d-b9cc57136a52,106,1
5106,ebfe0f55-5069-43d9-8d0d-b9cc57136a52,1027,1
5107,ebfe0f55-5069-43d9-8d0d-b9cc57136a52,4547,1
5108,ebfe0f55-5069-43d9-8d0d-b9cc57136a52,3455,0
5109,ebfe0f55-5069-43d9-8d0d-b9cc57136a52,253,0
5110,ebfe0f55-5069-43d9-8d0d-b9cc57136a52,3012,0
5111,ebfe0f55-5069-43d9-8d0d-b9cc57136a52,4240,0
5112,ebfe0f55-5069-43d9-8d0d-b9cc57136a52,385,0
5113,ebfe0f55-5069-43d9-8d0d-b9cc57136a52,3381,0
5114,ebfe0f55-5069-43d9-8d0d-b9cc57136a52,1137,1
5115,ebfe0f55-5069-43d9-8d0d-b9cc57136a52,4566,1
5116,ebfe0f55-5069-43d9-8d0d-b9cc57136a52,433,0
5117,ebfe0f55-5069-43d9-8d0d-b9cc57136a52,1583,0
5118,ebfe0f55-5069-43d9-8d0d-b9cc57136a52,2625,0
5119,ebfe0f55-5069-43d9-8d0d-b9cc57136a52,752,0
5120,ebfe0f55-5069-43d9-8d0d-b9cc57136a52,3730,1
5121,ebfe0f55-5069-43d9-8d0d-b9cc57136a52,3827,0
5122,ebfe0f55-5069-43d9-8d0d-b9cc57136a52,1280,0
5123,ebfe0f55-5069-43d9-8d0d-b9cc57136a52,4719,0
5124,ebfe0f55-5069-43d9-8d0d-b9cc57136a52,1336,0
5125,ebfe0f55-5069-43d9-8d0d-b9cc57136a52,3223,0
5126,ebfe0f55-5069-43d9-8d0d-b9cc57136a52,1332,0
5127,ebfe0f55-5069-43d9-8d0d-b9cc57136a52,3721,0
5128,ebfe0f55-5069-43d9-8d0d-b9cc57136a52,4459,1
5129,ebfe0f55-5069-43d9-8d0d-b9cc57136a52,3542,0
5130,ebfe0f55-5069-43d9-8d0d-b9cc57136a52,3134,0
5131,ebfe0f55-5069-43d9-8d0d-b9cc57136a52,2710,0
5132,ebfe0f55-5069-43d9-8d0d-b9cc57136a52,1303,0
5133,ebfe0f55-5069-43d9-8d0d-b9cc57136a52,3993,0
5134,ebfe0f55-5069-43d9-8d0d-b9cc57136a52,4172,1
5135,ebfe0f55-5069-43d9-8d0d-b9cc57136a52,997,1
5136,ebfe0f55-5069-43d9-8d0d-b9cc57136a52,4036,0
5137,ebfe0f55-5069-43d9-8d0d-b9cc57136a52,3379,0
5138,ebfe0f55-5069-43d9-8d0d-b9cc57136a52,3681,0
5139,ebfe0f55-5069-43d9-8d0d-b9cc57136a52,4644,0
5140,ebfe0f55-5069-43d9-8d0d-b9cc57136a52,4031,1
5141,ebfe0f55-5069-43d9-8d0d-b9cc57136a52,1246,0
5142,ebfe0f55-5069-43d9-8d0d-b9cc57136a52,1405,1
5143,ebfe0f55-5069-43d9-8d0d-b9cc57136a52,4094,0
5144,ebfe0f55-5069-43d9-8d0d-b9cc57136a52,2144,0
5145,ebfe0f55-5069-43d9-8d0d-b9cc57136a52,1149,1
5146,ebfe0f55-5069-43d9-8d0d-b9cc57136a52,1555,0
5147,ebfe0f55-5069-43d9-8d0d-b9cc57136a52,4658,0
5148,ebfe0f55-5069-43d9-8d0d-b9cc57136a52,2310,0
5149,ebfe0f55-5069-43d9-8d0d-b9cc57136a52,2706,0
5150,fcd77800-1b46-4fe0-abf9-ee53c3eafb09,3730,1
5151,fcd77800-1b46-4fe0-abf9-ee53c3eafb09,3542,0
5152,fcd77800-1b46-4fe0-abf9-ee53c3eafb09,1336,0
5153,fcd77800-1b46-4fe0-abf9-ee53c3eafb09,4566,0
5154,fcd77800-1b46-4fe0-abf9-ee53c3eafb09,3379,0
5155,fcd77800-1b46-4fe0-abf9-ee53c3eafb09,752,0
5156,fcd77800-1b46-4fe0-abf9-ee53c3eafb09,4459,1
5157,fcd77800-1b46-4fe0-abf9-ee53c3eafb09,1583,0
5158,fcd77800-1b46-4fe0-abf9-ee53c3eafb09,385,1
5159,fcd77800-1b46-4fe0-abf9-ee53c3eafb09,2310,1
5160,fcd77800-1b46-4fe0-abf9-ee53c3eafb09,1137,1
5161,fcd77800-1b46-4fe0-abf9-ee53c3eafb09,106,1
5162,fcd77800-1b46-4fe0-abf9-ee53c3eafb09,4547,1
5163,fcd77800-1b46-4fe0-abf9-ee53c3eafb09,433,0
5164,fcd77800-1b46-4fe0-abf9-ee53c3eafb09,2764,0
5165,fcd77800-1b46-4fe0-abf9-ee53c3eafb09,1332,1
5166,fcd77800-1b46-4fe0-abf9-ee53c3eafb09,4719,1
5167,fcd77800-1b46-4fe0-abf9-ee53c3eafb09,2827,0
5168,fcd77800-1b46-4fe0-abf9-ee53c3eafb09,3993,1
5169,fcd77800-1b46-4fe0-abf9-ee53c3eafb09,3721,1
5170,fcd77800-1b46-4fe0-abf9-ee53c3eafb09,2706,1
5171,fcd77800-1b46-4fe0-abf9-ee53c3eafb09,4658,1
5172,fcd77800-1b46-4fe0-abf9-ee53c3eafb09,1280,1
5173,fcd77800-1b46-4fe0-abf9-ee53c3eafb09,4240,1
5174,fcd77800-1b46-4fe0-abf9-ee53c3eafb09,1303,1
5175,fcd77800-1b46-4fe0-abf9-ee53c3eafb09,2144,1
5176,fcd77800-1b46-4fe0-abf9-ee53c3eafb09,3381,0
5177,fcd77800-1b46-4fe0-abf9-ee53c3eafb09,1149,1
5178,fcd77800-1b46-4fe0-abf9-ee53c3eafb09,3012,0
5179,fcd77800-1b46-4fe0-abf9-ee53c3eafb09,1246,1
5180,fcd77800-1b46-4fe0-abf9-ee53c3eafb09,1555,1
5181,fcd77800-1b46-4fe0-abf9-ee53c3eafb09,2710,0
5182,fcd77800-1b46-4fe0-abf9-ee53c3eafb09,4036,1
5183,fcd77800-1b46-4fe0-abf9-ee53c3eafb09,3982,1
5184,fcd77800-1b46-4fe0-abf9-ee53c3eafb09,4094,0
5185,fcd77800-1b46-4fe0-abf9-ee53c3eafb09,9,1
5186,fcd77800-1b46-4fe0-abf9-ee53c3eafb09,3827,1
5187,fcd77800-1b46-4fe0-abf9-ee53c3eafb09,4644,0
5188,fcd77800-1b46-4fe0-abf9-ee53c3eafb09,3455,1
5189,fcd77800-1b46-4fe0-abf9-ee53c3eafb09,3681,0
5190,fcd77800-1b46-4fe0-abf9-ee53c3eafb09,4031,1
5191,fcd77800-1b46-4fe0-abf9-ee53c3eafb09,4785,1
5192,fcd77800-1b46-4fe0-abf9-ee53c3eafb09,1027,0
5193,fcd77800-1b46-4fe0-abf9-ee53c3eafb09,4172,1
5194,fcd77800-1b46-4fe0-abf9-ee53c3eafb09,1405,0
5195,fcd77800-1b46-4fe0-abf9-ee53c3eafb09,2625,1
5196,fcd77800-1b46-4fe0-abf9-ee53c3eafb09,253,1
5197,fcd77800-1b46-4fe0-abf9-ee53c3eafb09,3134,1
5198,fcd77800-1b46-4fe0-abf9-ee53c3eafb09,3223,0
5199,fcd77800-1b46-4fe0-abf9-ee53c3eafb09,997,0
5200,fd360dba-2bcb-4cdf-ab04-70080d6cfec2,3223,0
5201,fd360dba-2bcb-4cdf-ab04-70080d6cfec2,1583,0
5202,fd360dba-2bcb-4cdf-ab04-70080d6cfec2,3721,1
5203,fd360dba-2bcb-4cdf-ab04-70080d6cfec2,2706,0
5204,fd360dba-2bcb-4cdf-ab04-70080d6cfec2,4566,0
5205,fd360dba-2bcb-4cdf-ab04-70080d6cfec2,1332,1
5206,fd360dba-2bcb-4cdf-ab04-70080d6cfec2,4644,1
5207,fd360dba-2bcb-4cdf-ab04-70080d6cfec2,3681,0
5208,fd360dba-2bcb-4cdf-ab04-70080d6cfec2,2764,0
5209,fd360dba-2bcb-4cdf-ab04-70080d6cfec2,752,0
5210,fd360dba-2bcb-4cdf-ab04-70080d6cfec2,9,1
5211,fd360dba-2bcb-4cdf-ab04-70080d6cfec2,4658,0
5212,fd360dba-2bcb-4cdf-ab04-70080d6cfec2,1555,0
5213,fd360dba-2bcb-4cdf-ab04-70080d6cfec2,4240,1
5214,fd360dba-2bcb-4cdf-ab04-70080d6cfec2,4036,0
5215,fd360dba-2bcb-4cdf-ab04-70080d6cfec2,4172,0
5216,fd360dba-2bcb-4cdf-ab04-70080d6cfec2,1149,0
5217,fd360dba-2bcb-4cdf-ab04-70080d6cfec2,1027,0
5218,fd360dba-2bcb-4cdf-ab04-70080d6cfec2,2710,0
5219,fd360dba-2bcb-4cdf-ab04-70080d6cfec2,253,1
5220,fd360dba-2bcb-4cdf-ab04-70080d6cfec2,997,1
5221,fd360dba-2bcb-4cdf-ab04-70080d6cfec2,1137,1
5222,fd360dba-2bcb-4cdf-ab04-70080d6cfec2,3730,1
5223,fd360dba-2bcb-4cdf-ab04-70080d6cfec2,3827,1
5224,fd360dba-2bcb-4cdf-ab04-70080d6cfec2,3012,1
5225,fd360dba-2bcb-4cdf-ab04-70080d6cfec2,385,0
5226,fd360dba-2bcb-4cdf-ab04-70080d6cfec2,3542,1
5227,fd360dba-2bcb-4cdf-ab04-70080d6cfec2,4459,1
5228,fd360dba-2bcb-4cdf-ab04-70080d6cfec2,1336,1
5229,fd360dba-2bcb-4cdf-ab04-70080d6cfec2,4785,1
5230,fd360dba-2bcb-4cdf-ab04-70080d6cfec2,106,1
5231,fd360dba-2bcb-4cdf-ab04-70080d6cfec2,3381,0
5232,fd360dba-2bcb-4cdf-ab04-70080d6cfec2,1303,1
5233,fd360dba-2bcb-4cdf-ab04-70080d6cfec2,4547,1
5234,fd360dba-2bcb-4cdf-ab04-70080d6cfec2,1280,1
5235,fd360dba-2bcb-4cdf-ab04-70080d6cfec2,3379,0
5236,fd360dba-2bcb-4cdf-ab04-70080d6cfec2,2625,1
5237,fd360dba-2bcb-4cdf-ab04-70080d6cfec2,2827,0
5238,fd360dba-2bcb-4cdf-ab04-70080d6cfec2,2144,0
5239,fd360dba-2bcb-4cdf-ab04-70080d6cfec2,3993,0
5240,fd360dba-2bcb-4cdf-ab04-70080d6cfec2,3134,0
5241,fd360dba-2bcb-4cdf-ab04-70080d6cfec2,4719,0
5242,fd360dba-2bcb-4cdf-ab04-70080d6cfec2,4031,1
5243,fd360dba-2bcb-4cdf-ab04-70080d6cfec2,3982,0
5244,fd360dba-2bcb-4cdf-ab04-70080d6cfec2,433,0
5245,fd360dba-2bcb-4cdf-ab04-70080d6cfec2,4094,0
5246,fd360dba-2bcb-4cdf-ab04-70080d6cfec2,1405,1
5247,fd360dba-2bcb-4cdf-ab04-70080d6cfec2,1246,0
5248,fd360dba-2bcb-4cdf-ab04-70080d6cfec2,3455,1
5249,fd360dba-2bcb-4cdf-ab04-70080d6cfec2,2310,0
5250,05ad6283-e7ef-4fa6-8b82-b67e2d07cf3e,1443,1
5251,05ad6283-e7ef-4fa6-8b82-b67e2d07cf3e,1698,1
5252,05ad6283-e7ef-4fa6-8b82-b67e2d07cf3e,1281,1
5253,05ad6283-e7ef-4fa6-8b82-b67e2d07cf3e,301,1
5254,05ad6283-e7ef-4fa6-8b82-b67e2d07cf3e,1783,0
5255,05ad6283-e7ef-4fa6-8b82-b67e2d07cf3e,3822,0
5256,05ad6283-e7ef-4fa6-8b82-b67e2d07cf3e,390,1
5257,05ad6283-e7ef-4fa6-8b82-b67e2d07cf3e,1642,1
5258,05ad6283-e7ef-4fa6-8b82-b67e2d07cf3e,1067,1
5259,05ad6283-e7ef-4fa6-8b82-b67e2d07cf3e,3071,0
5260,05ad6283-e7ef-4fa6-8b82-b67e2d07cf3e,1210,0
5261,05ad6283-e7ef-4fa6-8b82-b67e2d07cf3e,605,1
5262,05ad6283-e7ef-4fa6-8b82-b67e2d07cf3e,2503,1
5263,05ad6283-e7ef-4fa6-8b82-b67e2d07cf3e,4407,1
5264,05ad6283-e7ef-4fa6-8b82-b67e2d07cf3e,3303,1
5265,05ad6283-e7ef-4fa6-8b82-b67e2d07cf3e,4610,1
5266,05ad6283-e7ef-4fa6-8b82-b67e2d07cf3e,2343,1
5267,05ad6283-e7ef-4fa6-8b82-b67e2d07cf3e,4061,0
5268,05ad6283-e7ef-4fa6-8b82-b67e2d07cf3e,4678,0
5269,05ad6283-e7ef-4fa6-8b82-b67e2d07cf3e,2451,1
5270,05ad6283-e7ef-4fa6-8b82-b67e2d07cf3e,2892,1
5271,05ad6283-e7ef-4fa6-8b82-b67e2d07cf3e,3873,1
5272,05ad6283-e7ef-4fa6-8b82-b67e2d07cf3e,4147,0
5273,05ad6283-e7ef-4fa6-8b82-b67e2d07cf3e,4672,0
5274,05ad6283-e7ef-4fa6-8b82-b67e2d07cf3e,4512,1
5275,05ad6283-e7ef-4fa6-8b82-b67e2d07cf3e,3025,0
5276,05ad6283-e7ef-4fa6-8b82-b67e2d07cf3e,4065,0
5277,05ad6283-e7ef-4fa6-8b82-b67e2d07cf3e,3208,1
5278,05ad6283-e7ef-4fa6-8b82-b67e2d07cf3e,11,0
5279,05ad6283-e7ef-4fa6-8b82-b67e2d07cf3e,4218,1
5280,05ad6283-e7ef-4fa6-8b82-b67e2d07cf3e,4249,1
5281,05ad6283-e7ef-4fa6-8b82-b67e2d07cf3e,4346,0
5282,05ad6283-e7ef-4fa6-8b82-b67e2d07cf3e,1771,0
5283,05ad6283-e7ef-4fa6-8b82-b67e2d07cf3e,1988,1
5284,05ad6283-e7ef-4fa6-8b82-b67e2d07cf3e,572,1
5285,05ad6283-e7ef-4fa6-8b82-b67e2d07cf3e,1422,0
5286,05ad6283-e7ef-4fa6-8b82-b67e2d07cf3e,2671,0
5287,05ad6283-e7ef-4fa6-8b82-b67e2d07cf3e,23,1
5288,05ad6283-e7ef-4fa6-8b82-b67e2d07cf3e,2100,1
5289,05ad6283-e7ef-4fa6-8b82-b67e2d07cf3e,3962,0
5290,05ad6283-e7ef-4fa6-8b82-b67e2d07cf3e,2910,0
5291,05ad6283-e7ef-4fa6-8b82-b67e2d07cf3e,4696,0
5292,05ad6283-e7ef-4fa6-8b82-b67e2d07cf3e,4164,1
5293,05ad6283-e7ef-4fa6-8b82-b67e2d07cf3e,1837,1
5294,05ad6283-e7ef-4fa6-8b82-b67e2d07cf3e,4677,1
5295,05ad6283-e7ef-4fa6-8b82-b67e2d07cf3e,4686,1
5296,05ad6283-e7ef-4fa6-8b82-b67e2d07cf3e,2738,0
5297,05ad6283-e7ef-4fa6-8b82-b67e2d07cf3e,3046,0
5298,05ad6283-e7ef-4fa6-8b82-b67e2d07cf3e,3927,0
5299,05ad6283-e7ef-4fa6-8b82-b67e2d07cf3e,4247,0
5300,0877ef63-1e54-4229-8fdc-45488e282cb2,4672,1
5301,0877ef63-1e54-4229-8fdc-45488e282cb2,23,1
5302,0877ef63-1e54-4229-8fdc-45488e282cb2,4249,0
5303,0877ef63-1e54-4229-8fdc-45488e282cb2,3927,0
5304,0877ef63-1e54-4229-8fdc-45488e282cb2,2451,0
5305,0877ef63-1e54-4229-8fdc-45488e282cb2,3873,1
5306,0877ef63-1e54-4229-8fdc-45488e282cb2,1210,0
5307,0877ef63-1e54-4229-8fdc-45488e282cb2,605,1
5308,0877ef63-1e54-4229-8fdc-45488e282cb2,2671,0
5309,0877ef63-1e54-4229-8fdc-45488e282cb2,2343,1
5310,0877ef63-1e54-4229-8fdc-45488e282cb2,2100,1
