,Mass,Planar Compliance,Transverse Compliance,Eccentric Compliance,Planar Safety Factor,Eccentric Safety Factor
8567,3.01,0.5071504200184611,0.5368338886098627,1.1529217105753151,1.709,1.492
14373,6.85,0.34099193427719166,0.9559865895167252,0.728237302258103,1.22,1.228
11080,12.82,0.05488986579617196,0.1432249278573573,0.19531121342569546,3.287,2.479
8200,4.65,0.5422302503888742,0.6446852359282594,0.6861464566893026,0.1873,0.5239
4667,3.99,0.2594490030820368,0.9428339861852134,0.6138710459610905,1.253,0.8614
2718,3.59,2.47076002638794,1.099972983882749,1.43196253226384,0.581,1.622
5436,3.97,1.0817667618745206,0.8902235728591663,0.7934964792907125,1.073,3.013
2565,3.49,1.3639708755759565,0.8126924374313073,0.8012397373993074,0.3589,1.058
1702,6.64,4.251744510359962,0.7310078483198131,1.2964179442950843,0.1065,0.3131
7273,4.53,0.30393976764892966,0.6250255551590522,0.6843203433353175,1.28,1.115
12939,2.05,0.7376278671884099,1.3415655398142023,1.311438889902914,0.6873,0.8345
2346,7.83,0.9503033150079737,0.45466472990194434,0.5458273574960152,0.3862,1.123
517,3.01,0.3224463413135671,1.1179712831785018,0.7955655175307403,2.774,3.022
11459,9.17,0.1776197232621269,0.15893882762711087,0.10007361888024824,0.7266,3.048
8902,6.31,0.23390003309677598,0.5276962905058651,0.40723465822463434,0.6784,0.9004
8729,5.92,0.6799198506031634,0.5432025175914369,0.4848816247512904,0.381,1.033
12113,7.41,0.2723650371388728,0.4122995023288642,0.43628188715662,1.386,1.489
993,1.22,6.802789993494691,7.84310503926466,5.320299272458785,0.1233,0.2572
7714,5.24,0.4499121397616037,1.372716442441467,1.1790641560767,0.8528,0.6212
7425,9.21,1.2341028556853761,0.7150862758658778,0.8448888721825323,0.3328,0.7584
11154,6.97,0.23698240617464875,0.2224174447586704,0.2446709719843547,0.902,2.253
6153,7.62,0.32765994781977764,0.3638425426864524,0.255517390638036,0.7102,2.343
2542,4.13,1.1857216571566382,0.9372960479403664,1.2115615245593596,0.8444,2.071
14296,5.29,0.6268370058600473,1.3131836063093612,1.0677904424358093,0.7326,0.7998
9217,10.95,0.03825105454950199,0.050007582350969026,0.1188966388165528,2.815,3.082
3605,2.78,2.382567232192718,1.7326824283565265,1.7325795594535958,0.7134,1.872
3903,4.21,1.2802609033886136,1.224576594391808,1.215451402134307,0.8656,1.485
5335,5.72,0.9709695709941706,0.9317581096955193,0.7228826182665198,0.3979,0.9773
2719,2.77,2.0840509002595073,1.1262781905457726,1.5406936794595036,0.3337,0.9274
14408,1.76,0.6771191374273176,2.139720889352786,1.4144308738776687,0.8821,0.9867
4513,7.68,0.7428017543955294,0.8999149647876487,0.6177360475661393,0.487,1.332
9549,6.51,0.11147267229342238,0.3882094709637795,0.3417182982250687,0.9306,1.321
13936,7.03,0.18154814978382114,0.4745320833553332,0.37020841026388474,1.65,1.771
688,3.06,0.34581746676264535,0.4494729127974002,0.6078000252963051,0.7357,1.339
5796,8.2,0.08559627736036599,0.2948952115381064,0.20092753748977688,2.81,2.49
11956,2.89,1.298098899024935,0.8106157105894897,0.7579074316327084,0.8691,2.629
5097,5.88,0.8421434198065355,0.6130497637045704,0.5957887108685397,1.363,3.679
4031,8.4,0.917686658063871,0.5025678957198715,0.5248179767289123,0.375,1.132
8563,2.94,0.546684155773332,0.5361416463292569,1.2229099642964951,1.342,1.158
12507,8.2,0.2022992651725028,0.6205259803351141,0.5229927268557049,2.056,1.71
12037,2.7,0.4490810282902502,0.7517751167379895,0.7692958223342334,2.6,2.616
8826,5.74,0.34683956049083076,0.8203071025179721,0.4259177712175137,0.9685,1.631
4498,4.8,0.26881927965594754,0.45570309332285314,0.503987464259922,1.152,1.071
11208,3.37,0.2235538041886758,0.7026259148149718,0.7543495046360913,1.841,1.327
3217,5.21,0.34223236993685574,0.5759455774640951,0.7960194437851271,1.289,0.9595
5457,3.61,2.1239729796433076,1.1124333449336548,1.3839331897444418,0.6302,1.748
14259,4.66,0.3376239560538688,0.7870794730488896,0.5940933709835869,1.063,1.196
3957,4.79,1.5201583670530632,0.9144520526803721,1.0904613263397187,0.301,0.8375
12959,7.27,0.15827002183080752,0.4275980567302543,0.3569769878343152,1.947,1.782
8480,2.94,0.5473999320530021,0.5420949299424674,1.234247623159407,1.504,1.154
414,3.46,2.0180760630526633,2.2255589321479157,2.0307047986039524,0.7512,2.178
5498,4.56,0.862339142017527,0.6426085090864417,0.6189267759253259,1.22,3.425
3440,9.65,0.5438149342664857,0.40696923676819896,0.41400257659708306,0.5992,1.63
6266,2.79,1.4860325448176992,1.6883789223977501,1.1074410720009868,0.3321,0.8489
1784,6.11,0.176018797179322,0.2420079012998169,0.3252368868880647,1.113,1.588
1649,8.09,0.270258346021176,0.9781383424961134,0.6810026809316105,1.528,1.322
1196,2.79,3.0239173110360724,1.5990796681995911,1.8077961808028482,0.1851,0.4188
8261,6.88,0.733508036199377,1.1913489649227258,0.6549812312074383,0.3933,1.068
8129,7.34,0.11219073238735613,0.3769259217899036,0.2670874872836982,1.988,2.207
4316,8.36,0.6407213505429568,0.3974162932958378,0.42307716079292956,0.3641,1.232
6890,2.53,2.5777528825410796,1.4059440719105494,1.9305436939292013,0.2644,0.6894
7415,6.01,1.1352234681511706,1.081974684586996,0.905980476674395,0.3029,0.6522
13519,10.3,0.20617183246919701,0.5713075541840357,0.5450406637497605,1.701,1.271
5972,10.67,0.09239734010115218,0.16419986895971558,0.19911743246188096,2.59,2.313
8556,2.94,0.5452203626381736,0.5463868320822239,1.2434227609844892,1.546,0.9855
11236,4.2,0.39857273167752744,0.3947857726295354,0.2590029489438683,1.462,5.456
11573,6.53,0.10741400790531713,0.3589276224941506,0.37162605518305136,2.328,4.338
411,4.88,1.0764573645625048,1.0556694779239726,0.8987000124639819,0.3653,0.8188
9368,3.87,0.5414838731780027,1.3754854115638906,1.2400525466461871,1.751,1.514
13996,6.35,0.19194251129141257,0.49266883110720733,0.4550077045414542,1.765,1.557
7849,9.18,1.0177701739616714,0.8597649125125074,0.7103631452554708,0.4577,1.303
12407,7.23,0.13783789700903842,0.426628917537406,0.3603862896562293,2.028,1.774
4572,4.33,0.28559822398462203,0.4181835617140143,0.7611014146824436,1.38,0.9597
3233,5.68,1.3226972306044145,1.0653608698524548,0.906826816470305,0.9526,2.666
8322,1.86,2.5322699683883507,1.2321912594784727,1.7036747716292715,0.276,0.7592
302,2.66,0.3049030015338546,0.9739848888124782,0.4987187865037167,1.189,2.372
2866,1.42,2.19788893492295,2.7087440440108224,1.8104391844592846,0.2552,0.6137
5886,9.06,0.1139697380521537,0.21044165330418863,0.22763155698983123,2.241,2.042
9263,3.62,0.6306986255007004,1.682840984152903,1.4996733833862075,1.531,1.324
4204,2.33,0.8414577332341711,1.3464112357784435,1.648365851663824,0.4301,0.6836
8427,6.36,0.8663356592334814,0.48366968145933087,0.6111790839948226,0.4092,1.148
10723,2.09,2.8245119322909846,2.438077312293922,1.949499064883522,0.2556,0.7267
2340,2.59,2.2000497773970547,1.230806774917261,1.2669069881333128,0.2195,0.6426
5768,2.11,0.5456674720719072,1.4952433261087086,1.2475697516755866,1.08,0.974
5204,6.21,0.4442818640476345,0.7033181570955777,0.760187447957467,0.9226,0.8912
1232,2.56,1.1167589814961252,2.2006382100461037,1.448184847403433,0.4429,1.014
7553,7.87,0.6635404637970644,0.6538920582603176,0.5370882709360358,0.5231,1.369
12259,3.68,0.7794197680258519,0.7040103993761835,0.5431806903640156,1.133,3.348
9983,1.97,0.574922225456068,1.5852348225874733,1.654728802091737,0.913,0.908
4319,3.65,1.7276571406043424,1.3249517250796612,1.25236293151934,0.2214,0.5475
5545,4.27,1.1210701103591472,1.0328254826639782,0.8716907151678571,1.145,3.107
730,7.43,0.21592868575185684,0.373326261930753,0.41394561412418696,1.018,1.216
11807,2.19,0.3608503780584057,0.6840045974666735,0.8415586553758403,2.005,2.369
13745,5.41,0.20862377671514312,0.5927670648828182,0.5130193207801932,1.719,1.407
13961,6.51,0.2287535378374623,0.4537648149371567,0.41414763143064925,1.371,1.427
12315,7.99,0.15488176768273623,0.4654637094793961,0.39168410870310755,1.963,1.693
9487,6.41,0.09375381197632726,1.1366618247548608,0.7731295776334624,1.089,0.4585
13148,6.3,0.33293033352203916,1.414943221558426,0.85042678844331,1.001,0.728
7512,3.35,1.199665221036257,0.5411257907496192,0.7252489534231934,0.6291,1.407
7101,8.02,0.6303837624628053,0.773234627436772,0.46338457411608647,0.4997,1.432
3316,4.52,2.067838149926287,0.7856949884876778,1.1388964770008028,0.236,0.6436
3862,3.02,0.5046505497738557,1.1068954066888077,1.2665616895220393,1.186,0.9194
9606,8.93,0.4358941214863945,0.41700674983698427,0.3705412476065997,0.6105,1.629
6929,4.11,1.3433299403649426,1.6703806231019973,0.7012466968648265,0.9116,3.291
2396,3.67,1.6479575787864706,0.8362286749719074,1.0396945873181043,0.7662,2.226
5811,3.07,1.6811063581040808,1.6752263190662382,1.2461903773264882,0.432,1.24
9757,4.09,0.22971872928684475,0.6277945242814758,0.5043745572151533,1.419,1.473
10221,6.7,1.1733705959360554,0.6963957342895188,0.8949792487789338,0.2918,0.7244
9788,4.26,0.35418658159849864,0.7240854255137542,0.6631641109222667,1.112,1.09
12994,8.67,0.13690908026682375,0.4021927650320184,0.42705601749293787,2.17,1.443
4009,6.53,0.19264085968895597,0.9490641667106664,0.7015475175553694,1.046,0.8319
13110,4.7,0.30510662412152534,0.7296233637586013,2.4353086583210306,0.4321,0.2189
10187,2.24,3.211583956490888,1.9299714783292035,2.1017209905631273,0.2406,0.675
1027,5.7,0.8051964792137696,0.3841944657362654,0.4354053042373134,1.35,4.11
560,5.24,0.6702474050048337,0.6918961594655806,0.5036590607391154,0.4258,1.472
12974,7.8,0.6203069628462623,0.8341519481300896,0.5353511134234985,0.471,0.6922
7383,9.73,0.40114675039793085,0.8182303756761544,0.4461511459781592,0.7882,2.069
6610,5.23,0.24351194561237802,0.454387832989702,0.6445664532805453,0.7599,0.556
10760,10.09,1.538588482187319,0.16683038962601796,0.47153368693361525,0.322,1.065
8635,3.03,0.5018137257070595,0.5317805199614398,1.1321472738148302,1.699,1.43
8276,1.48,0.8537822601213705,1.5533916776796026,1.6626838086313944,0.7028,0.7497
5865,6.99,0.16848893583048852,0.41728364674922663,0.38961236360270735,1.808,1.583
14598,1.97,1.4573294169834417,1.3990216491044905,1.252731286004523,0.3764,0.9962
14414,6.66,0.314903320067978,0.6719595817841312,0.6350718261456985,1.324,1.191
4360,2.9,0.19048431888769846,0.6531998159797117,0.48978865968999613,0.4945,2.001
7716,8.37,0.32004852753342095,0.6586685299964982,0.9973386011864893,1.744,0.9692
5899,4.3,0.14227712860848554,0.23577772077436393,0.2925249699795639,0.7807,1.607
5224,2.52,3.841299532863694,1.5423158011899085,2.2359219075941326,0.4004,1.113
2833,10.68,0.6835175900382976,0.5126054087886568,0.5674934987375184,0.38,0.9906
1209,1.64,3.759403847031334,3.364297483744594,2.8495348605402757,0.2251,0.6163
6523,4.22,1.9520414422672245,1.4765527845323496,1.60564846546042,0.05752,0.3803
7691,3.86,0.2558933636259236,0.6200414107386899,0.5125627807998869,1.218,1.21
13348,6.17,0.4528527814077269,2.8326554122392755,1.9186748914535126,0.581,0.3618
6035,8.79,0.3061092082138317,0.8272295253240309,0.54149963184361,1.245,1.363
12830,8.08,0.12495361759897983,0.24588445807120984,0.24673471292171703,2.171,1.854
7066,8.87,1.0619128428078597,0.6478695504190465,0.7493267945064516,0.466,1.226
3905,8.06,0.8682474286973748,0.3781719578949942,0.5164873818873718,0.3896,1.102
13252,8.03,0.2896369295988162,0.27018216212047635,0.2552165932311065,1.107,3.109
8726,6.14,0.27196652434925683,1.03420996722519,0.6806191117502894,1.69,1.523
7409,2.13,0.4685781299165059,1.5956184567965617,1.3643805646636968,1.244,0.9415
2726,2.04,2.3258922776420117,1.3990216491044905,1.6998747832273757,0.2387,0.681
12496,10.43,0.2695759320201084,0.6963957342895188,0.876914648974014,1.692,0.9493
5014,3.82,0.19271767482188226,0.42351382727467957,0.2582532749840874,2.848,4.845
5650,10.89,0.0374830219425886,0.16876866801171442,0.07029500176290117,3.29,5.332
6937,10.33,0.9837667832801684,0.540156651556771,0.4943816190396423,0.403,1.207
8110,9.19,0.26669556397601357,0.8701485467215957,0.5021515499305174,1.232,1.151
306,3.64,0.35500130154413156,0.5243735275589568,0.7411581495889439,1.084,0.9005
4506,3.61,1.0851365784209819,1.4364027322572084,1.0417573716402493,1.118,2.028
12212,2.39,0.9399949634420586,0.737238028845266,0.6952637452771112,0.4963,1.458
13204,6.75,0.5655174328355721,0.2984256471691964,0.3580813973615794,0.6451,1.837
12209,2.87,1.2229325699335345,0.8445355823391779,0.8276064624511468,0.4374,1.236
269,13.7,1.8522209398763065,0.10390556631894311,0.44708919504308936,0.1586,0.5316
13750,5.02,0.23180170416313728,0.6585993057684376,0.5562652844312639,1.583,1.318
10491,1.93,1.17458023284421,3.1330885620222286,2.386488397785935,0.6721,0.6439
9941,7.01,0.7897368631447217,0.47972390045987734,0.5540858683029748,0.512,1.38
2035,7.85,0.6361646310218863,0.9026839339100722,0.5367447458535309,0.5731,1.543
12526,3.16,0.3760842766180438,1.0618996584494254,0.9304525513951643,1.288,1.102
13326,7.96,0.2834698710007701,1.0577462047657902,0.732916533872451,1.454,1.164
10294,5.28,1.5438918742753007,0.9248356868894604,1.1674070311876368,0.2786,0.7057
10758,8.07,0.14859804984177202,0.4691325935666073,0.4702290103450306,2.21,1.436
3338,3.42,2.22179481245713,1.736835882040162,1.6631119255842726,0.1668,0.5068
12018,3.37,1.0515738510110606,0.6005894026536646,0.6176621900027971,1.103,3.281
10531,5.81,0.8195972853367235,0.7974631072579779,0.6379462733184292,0.4868,1.352
10596,4.79,2.185819567313795,0.7358535442840541,1.2269680457133716,0.2307,0.6375
10447,2.96,0.8430502161435698,2.2615555307394217,2.3571297302744636,1.165,1.223
10737,5.05,1.176519944761258,0.7656199623501072,0.8442356354820763,0.3334,0.926
8049,10.45,0.19768191523659248,0.5677078943248851,0.41895322597574175,2.098,2.142
3939,4.66,0.4386618270391837,0.6036352686883305,0.3874765386307507,0.5182,3.936
13043,5.04,0.21705826544251888,0.46435612183042674,0.5457641411052364,0.2696,1.137
7015,2.45,0.6548735677153705,1.1096643758112315,1.2176388689928679,0.8772,0.8637
13365,12.24,0.1346080556906208,0.5712383299559751,0.29579367407342616,1.986,1.865
2235,1.88,3.1698800390895983,1.124201463703955,1.8544015779179974,0.2086,0.6049
14329,3.53,0.4633636718657327,0.8763787272470486,0.6499682754859917,0.8079,1.051
9999,7.55,0.6207616335821585,0.463802328005942,0.41214262649495137,0.569,1.65
790,2.11,3.4203427066919105,1.5270864710165792,2.1004039225568167,0.1945,0.4455
7920,8.31,1.043407828348521,0.8016165609416132,0.6866733071754347,0.4225,1.246
8514,3.04,0.49878759387444627,0.5330265560665304,1.1338514813435911,1.695,1.432
8868,5.87,0.4277513939019939,1.0985884993215373,1.166932686068873,1.679,0.9524
13661,4.28,0.23808750523233335,0.9186055063640075,0.6195221168213154,1.523,1.299
14093,8.52,0.08464380132541179,0.26436732696338694,0.1804218512153699,1.903,2.105
8657,3.04,0.4958846211150978,0.5409181180654374,1.1200238079700413,1.836,1.438
11797,3.74,1.4737489455926787,0.7358535442840541,0.9638906990867337,0.6445,1.433
10314,4.86,0.9847088624070908,0.6446852359282594,0.7052781054994298,0.3698,1.004
1736,4.67,0.17295032345015643,0.6015585418465128,0.6321412334136227,1.165,0.5039
9087,8.03,1.2228546056460843,0.47785484630224145,0.7654611802706404,0.3117,0.6993
12597,8.84,0.886474428302792,0.5084519551050215,0.7104859844122784,0.2692,0.6272
2965,1.4,1.2459391662407664,1.6503055969644262,1.8982570939787662,0.429,0.5515
6731,3.62,0.28605827710261444,1.0861281382706314,0.5846414482407023,0.1093,0.4225
9296,4.3,0.5539803934638774,1.1982713877287845,1.1657828885729007,1.988,1.694
1522,2.82,0.5800514351646875,0.9622167700421781,0.9849080374496616,2.04,1.9
11008,8.13,0.06037303721530794,0.12211153829887787,0.06074915809590397,0.9786,10.85
8082,9.4,0.24959674303306528,0.6831046825018858,0.5349035109378343,1.37,1.171
12204,2.71,1.100440632311979,0.7801570502428308,0.7595093120034859,0.4746,1.403
1859,2.89,2.9949259359759712,2.635366362266599,2.2592823622545515,0.5927,1.695
7525,6.98,0.21968570401114884,0.5968512943383928,0.4728231255424352,1.811,1.859
12884,6.96,0.6379563983079141,1.1089721335306255,0.5611999022002274,0.4844,1.068
2914,6.89,0.4952981675843806,0.7780803234010132,0.8831191732518116,0.9498,1.011
2318,3.75,0.3541209492417354,1.2924163378911846,0.8432255256661445,3.05,3.17
416,4.87,0.2769140946215678,0.7496983898961719,0.6414454410297952,1.153,0.9019
8288,6.78,0.2300230321255434,0.4791701066353926,0.5132409167538681,1.543,1.313
9520,7.63,0.12710369958940917,0.72477766779436,0.9034441175798169,1.374,0.4003
741,3.79,0.41407184934645896,0.3935397365244448,0.7489725584005495,2.488,2.082
4405,6.72,0.22000745937325178,0.4648406914268508,0.5601355833389925,1.413,1.384
12107,2.96,1.2080517468472018,1.0778212309033608,0.9032537446283764,0.4194,1.168
262,6.72,0.7163703182286536,0.654515076312863,0.570301205745553,0.4818,1.316
4907,7.11,0.997047532137829,1.129739401948802,0.7422144642871202,0.3951,1.047
12702,7.7,0.14127476053321408,0.425798226800679,0.3477715836022232,2.054,1.964
11962,4.51,0.7757251460615014,0.49924513277296323,0.48732716134120524,1.399,4.292
1544,3.96,0.3543315992686138,0.7060871262180013,0.7758108984271597,1.93,1.36
9060,6.98,1.1249532530920199,0.4120918296446825,0.7393818813091946,0.3739,0.9902
24,2.68,0.11312861286390441,1.771447996070456,1.7322813524889797,2.081,0.568
689,4.14,1.25072103586681,1.2737257963148259,0.9720575006246599,0.11,0.3508
3434,2.7,1.3574373000079465,1.354025900865108,0.9839220099736905,0.4445,0.9447
12765,2.26,0.43155212249412267,0.6520230041026817,0.6380121034351336,0.9333,1.229
2493,1.86,0.14937795006918872,1.2439593782487728,0.5728700321576469,2.456,6.765
2269,5.68,0.796847010746544,0.7898484421713132,0.6368917088654007,0.4925,1.364
11171,15.44,0.056755108389125675,0.11878877535196962,0.11341290831748532,3.512,2.944
8452,1.73,2.640561748600932,1.5173950790880968,1.899948000041818,0.2605,0.7026
7724,4.63,0.3804674302619615,2.134182951107939,1.370200702846615,1.088,0.7015
13548,6.63,0.08307606635552246,0.2951028842222882,0.14596203297515542,1.638,3.756
2388,6.24,1.9395711088580414,1.1622747891372784,0.9339019438831282,0.25,0.8058
6691,4.69,1.2119269359741378,0.9608322854809663,0.8009789840912012,0.3389,0.9599
6775,2.87,1.9690177522621732,1.5173950790880968,1.256420079604612,0.7121,2.085
13964,7.4,0.16374469469814448,0.4772318282496961,0.33600676440164357,1.786,1.881
13495,4.04,2.20527301422665,1.3464112357784435,1.4944175493459313,0.7713,2.112
12122,6.42,0.30149548624465916,0.5423718268547097,0.5632930460638219,1.317,1.252
10845,10.49,0.18270700884216284,0.47238613228545495,0.46839398278001676,1.767,1.557
7940,14.59,0.23511528750312,1.1352773401936491,0.4462882199322935,1.12,1.028
8188,3.52,0.8116277078089406,1.093742803357296,0.6847136436412246,0.4573,1.412
1487,5.35,1.3359676279223838,0.9829840384603546,1.093763797330901,0.317,0.913
1708,3.9,4.680662053910064,1.6773030459080558,1.5165412104665448,0.07514,0.2862
13002,3.51,0.8969401583613593,1.2141929601827197,1.706665010410989,0.8652,0.7638
12523,9.18,0.1427984716159393,0.3409985474264583,0.3497143054787463,2.153,1.732
758,2.98,1.3535072046730314,1.0452858437148842,0.9847104772487136,0.3132,0.8739
3357,4.65,0.3416466348132481,0.8957615111040134,0.9414778616305789,1.028,1.051
11201,3.97,0.5006171343709385,0.5722766933768839,1.0172301778261719,1.019,0.9091
6486,6.71,0.7925448117927956,0.6118729518275404,0.49770280521727306,0.5083,1.479
601,3.2,0.1863606490822391,0.439919969325039,0.346094139860527,2.89,5.217
12663,7.98,0.1583755390404754,0.4654637094793961,0.382890743246978,2.089,2.02
13763,3.51,0.2975760053118261,1.3228749982378434,0.7898077089742367,1.281,1.123
14512,4.78,0.5796451542113912,1.111048860372443,1.093289498779364,0.7762,0.7956
11485,9.18,0.11375472453363003,0.5337187983471362,0.23737890998615363,2.259,2.312
12504,6.32,0.15736082311166286,0.38814024673571895,0.3795392906623375,1.98,1.661
14001,6.43,0.24024081514330328,0.389801628209173,0.334190428739472,0.923,1.655
7203,2.72,12.663512891046626,4.035772495932301,6.794364806885866,0.1219,0.3295
1692,1.61,6.631734789388936,4.303670258526778,4.744250059132114,0.1351,0.3452
6281,2.37,2.4296981929284707,1.7084539485353207,1.657211722487322,0.2192,0.6036
7040,3.38,1.4903441303990168,1.5437002857511206,1.1642779682066224,0.3782,1.118
7856,9.05,0.8178796754873436,0.9123753258385545,0.6375653877138674,0.497,1.402
9894,6.25,0.27535491392470857,0.6548611974531658,0.5664736345134007,1.48,1.41
13886,5.92,0.2505027259242991,0.39769319020808014,0.4193234471241196,1.309,1.358
8985,8.17,0.6000585430528913,0.44580402871018904,0.42512398335621193,0.5473,1.55
12096,2.58,0.42396771937946504,0.8120001951507014,0.9567748218098864,1.369,1.173
13232,5.82,0.4524876512813056,3.044481550104676,2.188031926784256,0.2397,0.1342
7589,2.56,4.586808249574861,2.2096373596939802,2.7332483075959786,0.1387,0.3745
535,5.93,1.1903987479753397,1.5208562904911263,0.9056057984204895,0.3652,0.8924
13207,5.48,0.24594559317373071,0.4163145075563784,0.5326742497353156,1.442,1.262
13176,7.9,0.26649487886335754,0.8985304802264368,0.6468259576064666,1.448,1.24
6293,3.14,2.1947252578390697,1.2211153829887786,1.4678087628888208,0.223,0.5753
8621,3.03,0.4983252004548723,0.5452100202051938,1.1219896555713138,1.808,1.513
6059,6.44,1.043522615811049,0.6452390297527442,0.6190371305299811,1.032,3.01
6442,1.82,0.8236939734316505,2.2352503240763983,2.0745960180760687,0.07261,0.3866
2621,5.2,1.9367950398511349,0.915836537241584,1.0412288407597885,0.2495,0.723
5910,8.81,0.083185278696298,0.1647536627842003,0.18811527123482288,2.731,2.469
4261,1.16,1.6055462093301727,3.6778832368590595,4.748726549660902,0.1077,0.1732
5990,2.63,0.31328576392385693,0.5550398605897975,0.6796900467472011,1.501,1.382
6050,7.53,0.6290647440279775,0.6046044078811788,0.47270299324598697,0.5097,1.461
4416,2.75,0.275017526168005,0.760774266385866,0.5122290334091884,0.7977,4.251
13942,2.51,0.37910589535580935,0.6439237694195928,0.5910738456936767,1.049,1.718
4913,2.05,0.6521219638989838,1.0141349410876195,1.4731216059692063,0.9606,0.7615
4884,3.29,2.803843917325821,1.088897107393055,1.980335116498255,0.5629,1.465
9190,4.57,0.11087862199424856,0.1921664570961933,0.2883040518742772,1.299,1.298
12374,3.82,0.12191561233194986,0.4361126367817067,0.366174364619756,3.159,1.55
10705,7.08,0.18715769852032904,0.2926800362401676,0.3165342973693779,1.549,1.579
12835,1.78,0.9697965446938894,1.176811877030002,1.2276007238478046,0.4518,0.7825
4225,1.99,4.325515736399909,4.725245807415761,3.1601636109428113,0.1833,0.5032
6219,1.97,3.6996857272062,3.0500194883495233,2.638337506822719,0.1383,0.3378
7482,2.28,0.5149081830633881,1.2432671359681668,1.2615122134757004,1.063,0.8012
11829,7.01,0.8093781740115837,0.6437160967354111,0.5653923739944859,0.4581,1.298
218,4.02,1.45454161774292,1.611540029250497,2.0996650442363234,0.1644,0.3644
11285,12.3,0.09251408952514979,0.09566788317973311,0.0849154198357717,1.508,4.397
9199,1.43,1.3988402951687229,4.424120415352202,12.302588024987262,0.08468,0.0378
6014,12.82,0.8785534554766818,0.6019738872148763,0.5444764527415715,0.4706,1.355
231,2.73,2.5120610783705914,1.6613814734541203,1.7018415175930126,0.5512,1.57
2166,4.76,0.1845609707267744,0.7164707604270895,0.3644690696901187,1.006,1.515
9535,9.56,0.10520292851459322,0.3361528514622171,0.2914882106649857,2.712,1.961
3351,3.16,1.342811503598125,1.0459780859954901,1.0610777130075089,0.852,2.322
8301,2.41,0.7179050783638856,1.3637172927935906,1.5151261327060916,1.05,0.8101
5631,10.37,0.03780810449459271,0.17762936920346972,0.09030312386066305,4.511,4.216
11497,4.95,0.5777857129793746,0.8009243186610073,1.3159072365669768,2.144,1.601
5591,8.51,0.14861351723567515,0.4721784596012732,0.33618920304088706,2.239,2.113
7181,7.06,0.6210438686464884,0.6174801143004481,0.4132585872427904,0.4699,1.437
6206,7.97,1.0627987602380453,0.9615245277615723,0.7860896521495551,0.3358,0.9005
3647,5.89,1.5359235017519353,0.7718501428755603,0.9585297611772678,0.2362,0.85
745,4.71,1.0848146958592704,1.0591306893270018,0.9550136285246221,0.379,1.07
11255,2.46,0.47005722501906383,0.5102517850345968,0.2653481768162789,0.298,2.42
10409,3.0,0.39663890108589683,0.9269124137312781,0.6713994727208634,1.05,1.19
10047,6.46,0.5620028020265838,1.5201640482105203,0.9174213727432945,0.842,0.8672
3414,3.72,1.4486499453410948,1.224576594391808,1.0966409513640043,0.8424,2.308
9355,3.16,0.8607791429458587,2.206176148290951,2.425431511754506,0.648,0.6674
4522,2.6,2.1277415362498378,1.3360276015693553,1.4362964419833149,0.2977,0.8221
8597,2.8,0.6566551642730372,0.5350340586802874,1.430387371242562,0.9677,1.194
2990,4.88,0.740560116114293,1.099972983882749,1.3991954496948251,0.5813,0.5287
4454,7.78,0.7017987781344877,0.9019916916294662,0.5771002307221685,0.4158,1.255
14721,4.68,1.024468648552684,0.8659950930379603,0.6454438996806294,0.3491,1.041
4442,5.22,1.4306068323251295,0.7801570502428308,0.9121316786712452,0.315,0.8821
7369,4.75,0.26486987802373124,0.4898306377567232,0.6102339873820453,1.355,1.094
7783,10.58,0.26321463209074236,0.3592737436344536,0.6212922476012217,1.672,1.066
11274,16.98,0.06643105703908474,0.12398059245651374,0.1345924438081578,3.834,3.013
2072,2.53,1.622746061307957,1.4987045375117378,1.2088446167723608,0.2792,0.6995
7024,3.86,0.86717200846709,1.0494392973985196,0.6844359952426516,1.064,3.23
436,5.34,0.20240360990513795,0.5066521251754461,0.5099330553255805,0.9605,0.9435
12696,6.93,0.17137695268302092,0.4884461531955115,0.4407742230262174,1.858,1.503
12088,3.81,0.8145181946153113,0.5143360144901714,0.5112154463865668,1.281,3.875
1,1.36,0.7239428265474688,1.1546601240506138,1.0727365881417272,0.62,0.7697
12929,2.24,0.555293278831967,0.8286140098852426,0.8698717192125457,0.9305,1.057
5109,7.57,1.0494945042702877,1.349872447181473,0.6984879481666297,0.2962,1.022
4716,11.8,0.5984841495950903,0.47307837456606083,0.3734646530891814,0.5494,1.661
5542,4.3,1.4575536843475332,1.2612654352639199,1.007431182943238,0.9458,2.732
13251,7.36,0.230206749175407,1.2169619293051432,0.8303206633777866,1.402,0.5863
11313,10.96,0.12366198470132315,0.1527778713297185,0.10156584474442977,0.9544,3.943
3484,7.05,1.096153257252679,0.8680718198797779,0.7217550830145194,0.3169,0.883
3401,6.55,0.9336738831527045,1.33187414788572,1.4464505131693075,0.5049,0.4559
5408,4.64,0.047273744631549756,0.1634384024510491,0.07549599903773391,2.028,0.9816
3608,5.79,0.249109544556668,0.686635118132976,0.5478599219783771,0.7614,1.246
7188,5.41,1.340115875733407,0.9386805325015781,0.8692247597135652,0.848,2.442
6696,2.55,3.096680122397214,2.2553253502139685,1.7363083738688951,0.5245,1.57
1632,5.91,0.23304079536148475,0.7476216630543543,0.7754283557118692,0.7677,0.3688
2266,7.15,1.1384191670505537,1.5644675541692967,0.9176064716756841,0.4016,0.9746
11984,7.64,0.18019296984705357,0.3209235212888876,0.3120312737599761,1.578,1.136
