,hand_x,hand_y,hip_x,hip_y,crank_length,upper_leg,lower_leg,arm_length,torso_length,neck_and_head_length,torso_width
1294,0.4157281299858154,0.5540650577783697,0.3339999999999999,0.377,0.175,0.4374105286816807,0.5117277084477799,0.6401098337536222,0.5276479965179278,0.2868728285919905,0.328234093337395
2808,0.3518752221629853,0.52023550891821,0.4488491157248298,0.6933347225401706,0.1524421514152377,0.447286392863983,0.5086637285489811,0.5949195659638156,0.5336542471447459,0.3073245888504006,0.3435386632692223
3984,0.5000347998704889,0.5574953950488016,0.3549431202235267,0.663558569508689,0.1953781379810751,0.4084704199611945,0.5340356392841259,0.5836163218596225,0.5118861250656401,0.2792824792697303,0.3949924256243024
364,0.325,0.657,0.3379999999999999,0.375,0.173,0.3749034121968636,0.4927566884922779,0.6384569087354924,0.5229396014955267,0.2932432277816571,0.3970074544588792
2398,0.4415742580295363,0.5026057208015633,0.4363727405673286,0.575539778374704,0.1673897988624246,0.3793167232519064,0.4816659178437621,0.6557558239064165,0.5397068964717199,0.2956566727960658,0.3384023981238796
2805,0.2746616905975323,0.6330520622418425,0.3658820320702059,0.7838708897715374,0.175842343374596,0.4036931560619479,0.6019624299623306,0.6000996879750414,0.5075396039219809,0.2765602098441883,0.3126548222636701
740,0.5309195478842115,0.5517597005439977,0.3939999999999999,0.691,0.173,0.4325955909629455,0.5454138893540448,0.6741815470866788,0.4963533015077586,0.2605847900670705,0.380607004469081
73,0.5019195478842116,0.4997597005439977,0.4029999999999999,0.6890000000000001,0.173,0.4091050124572419,0.5205397794665743,0.669604699050249,0.5339422843090003,0.2736662282786317,0.3476269648871795
3140,0.5543734647291297,0.5404302701401932,0.396418852115432,0.6352017336188138,0.1629667730483979,0.3527318160536144,0.5175962545887579,0.6039129010211037,0.5023997091409212,0.2946899284946021,0.3591054373032339
3240,0.6021349426004401,0.5539361805829819,0.3891621376868391,0.5502044234320425,0.1524190148072752,0.4346730722905078,0.4936033830612272,0.5853333088957602,0.5359662290118778,0.3041246037619429,0.3223402518546658
1265,0.3979999999999999,0.664,0.3979999999999999,0.6920000000000001,0.155,0.3782622916038941,0.4998142367600655,0.6439203083465016,0.5392745947172929,0.2846980181318271,0.3496624284171736
2208,0.5039195478842116,0.5137597005439978,0.415,0.685,0.173,0.3455353649313062,0.5473759920199078,0.6381889799687696,0.5766421277815477,0.3037691642131291,0.3996887768445398
2360,0.4392971488451275,0.7876139392778174,0.4379999999999999,0.7120000000000001,0.175,0.4199056788428947,0.5205116832187856,0.641542829567409,0.4978336741164084,0.2927079831947857,0.3129435754346546
1988,0.447,0.6920000000000001,0.421,0.701,0.173,0.39424459212929,0.5518751042109933,0.6354358967275207,0.5397977900888222,0.2960033724540545,0.30092540284668
2756,0.6126615789143391,0.6289021334741772,0.3873766922868323,0.3205054759060503,0.1579527173263302,0.4274144566105398,0.553135278728484,0.6588483615201808,0.5335059179583987,0.2732200136570665,0.2707209471831128
2426,0.6671994623485152,0.6015181377971238,0.3511090504628816,0.6015010462329312,0.172462680764157,0.3882705090891958,0.4961516506305237,0.6652146641063948,0.5080896032432909,0.300249663273984,0.3572505738373436
3501,0.3988954461452059,0.4929963440279962,0.4333331171633563,0.5737294096507215,0.1713287357920171,0.3411516855216167,0.5757193138697976,0.6720124298667283,0.467805489591415,0.3109684463067212,0.310779539633206
1492,0.3770576708799039,0.6638321409973797,0.434,0.485,0.173,0.3788055152901841,0.5142188263982621,0.5867248127156584,0.5365306789596128,0.2914948354598593,0.3446306354302788
2202,0.5299195478842115,0.5577597005439977,0.423,0.67,0.175,0.3775294286571496,0.5056185151752958,0.6586924194453971,0.498594946903491,0.3286719583262865,0.3251713091407643
1216,0.5611462181378051,0.4554422149203069,0.423,0.6829999999999999,0.173,0.3762132066132633,0.5199608973746317,0.5896684237066891,0.4866504145846042,0.3180474730716582,0.3475669540049848
2998,0.4524667909075921,0.5120330888458173,0.3128528287166595,0.5423384392340702,0.1659161680898181,0.3781162208926455,0.4814877579984793,0.6082184232322365,0.5256478239020169,0.2910377685651765,0.3607856315007742
2099,0.5265290139425127,0.4483611343477102,0.395,0.688,0.173,0.3754504873393448,0.5227230028257884,0.6506848321236514,0.5465451869948172,0.2954582771293506,0.2879202840248031
3703,0.3756419431115581,0.5385761230121648,0.2915046039449182,0.6740724614796987,0.1638201761871781,0.3813556091740466,0.5409928723901426,0.6346528677109815,0.5043451424900703,0.2603659904346224,0.3238970145073514
1998,0.503,0.478,0.419,0.696,0.173,0.4016707040619786,0.5074953041513103,0.6948870686107735,0.5032202320356148,0.3472443102097229,0.3139507358091704
3179,0.5090410003780519,0.5773264036542486,0.4799127055958697,0.5964600949747598,0.1606106584474726,0.3928757508280189,0.4884957620226771,0.66660044369481,0.5117089605408452,0.2822169077220606,0.3096282108514536
2356,0.4888037547708578,0.4570395797496845,0.42783196,0.68616441,0.17,0.4416561223582178,0.503214087931352,0.5975367001904213,0.4438305332140979,0.3363129092431213,0.3501203916336078
631,0.4039999999999999,0.779,0.308,0.447,0.133,0.3781259665641363,0.5310532030922629,0.6951408840044384,0.5098168153836495,0.3187057010408775,0.4043178973715128
3073,0.3289024505620049,0.5887474080405996,0.3977195481803462,0.5652385668793529,0.1718457367647609,0.4279311907898424,0.4857039329047785,0.6159527777645051,0.5410551897608564,0.32506775434275,0.3809248922520801
3764,0.4908265092811192,0.608169827500577,0.377808367167845,0.6354440938538467,0.1604296456170101,0.3609613587526471,0.5250047678000872,0.6794356012761315,0.4988358027429813,0.3319704595849208,0.3231696837706841
3163,0.5045514045503431,0.7090068727668347,0.3487565093867915,0.707429709238142,0.1756799297319354,0.4202250165405587,0.4797679006518254,0.6022690491764856,0.541387229051763,0.3493434435304299,0.3880064764823917
1080,0.4679999999999999,0.7120000000000001,0.352,0.601,0.16,0.3638429472672849,0.4699806282280238,0.6388428802627325,0.5260295494210119,0.334542029555022,0.3711135718530242
1405,0.455,0.6559999999999999,0.402,0.6890000000000001,0.175,0.4365965147256306,0.5014040011337956,0.6331583091589331,0.534558515272734,0.3416476395490711,0.3622163165421797
632,0.4039999999999999,0.779,0.308,0.447,0.133,0.3841891829694756,0.4520256705993489,0.625712332485855,0.5160204858676025,0.3028170610230162,0.3274027111341756
1456,0.5678130159763822,0.5137342486111098,0.366,0.652,0.17,0.3846894459471128,0.5304934144454143,0.6286318211325896,0.5244498061507897,0.2895871198442163,0.3340726263692548
2035,0.492,0.7040000000000001,0.344,0.479,0.173,0.3873063440256722,0.55868703088018,0.6116141412387808,0.5239882086985905,0.3252201968610638,0.3251602424524495
2472,0.4432926965266398,0.4937862049377088,0.3087682075071761,0.6379453927027073,0.190985231651674,0.3514275991325623,0.556831805237519,0.6393041997256138,0.5075821327113981,0.3427880538152907,0.3833402691409581
1851,0.435,0.5820000000000001,0.374,0.574,0.17,0.377911306659107,0.4958371656986174,0.6355216534825365,0.5251952198385834,0.2993061283119505,0.3303699326917156
3323,0.6223273232452865,0.3983111047681512,0.463278180382175,0.6247154434741284,0.1658756574621368,0.3947596797715812,0.5050577600369575,0.5899607242162563,0.4792915236345322,0.2788857526523048,0.2788202373699763
1802,0.5409195478842115,0.4557597005439977,0.3929999999999999,0.6920000000000001,0.173,0.4409222719353555,0.5126869276526735,0.6543731723247405,0.5365691029129858,0.3240316565601244,0.3266487187957086
2229,0.4669678932662526,0.5671618306240815,0.381,0.6940000000000001,0.17,0.3709411604019442,0.5670028124545283,0.6285105508019402,0.4826080966511782,0.3125629165599157,0.3141879258545089
178,0.5289195478842115,0.5157597005439978,0.3979999999999999,0.69,0.173,0.4140428612491671,0.5080132111628957,0.6395725877087456,0.4949919750484409,0.2849625944724603,0.3269296816123161
498,0.363702297775614,0.6994558650352449,0.3339999999999999,0.356,0.173,0.4181943841379359,0.5299407969124595,0.6115304785437846,0.5267758215929316,0.3419806493033777,0.2997398044546625
3639,0.6480138299747138,0.6108924681260351,0.4335127513611715,0.450291067904899,0.1703415722945676,0.3865617680323192,0.4928323324568011,0.6770347755660084,0.5052499971505029,0.3063289517542285,0.3627437441503379
484,0.342128415643396,0.6993271005316662,0.367,0.478,0.178,0.3989130227025478,0.4922345884248344,0.7454044177369574,0.456142782624436,0.2712801116906878,0.4145795935169033
3170,0.4086955237082267,0.718699425361658,0.4419069306098007,0.5850255725066216,0.1784112440418209,0.4425623269096244,0.5443773347829773,0.6387463682020781,0.5326939590234542,0.2935545882254203,0.3201361549875257
2246,0.4804422863405995,0.5130480947161671,0.366,0.644,0.173,0.4387408421041905,0.4875729804005643,0.6116280709171092,0.5354153677130794,0.3135184034381205,0.3291303985109428
3919,0.6119594149626653,0.6002538467572908,0.4302237924282102,0.5397048320115894,0.1861677098535425,0.4039231863665837,0.5145136346141524,0.5824923599103256,0.5055621635921941,0.3190874389263061,0.3113257200750661
3796,0.5651148776076653,0.5526118191423058,0.4665281437314978,0.6701771711737323,0.1501807042546218,0.3905302284781001,0.5180158395063414,0.640486334905049,0.5459993820419151,0.2861504124929339,0.4251518040032381
877,0.6082142898633824,0.533309448951935,0.362,0.701,0.165,0.3867732922828392,0.510609551475743,0.6556199713472902,0.5392145271187611,0.3041429800833859,0.383269881694185
1166,0.5424195478842115,0.5083597005439977,0.4038,0.6885,0.1725,0.4321146133374392,0.5090285518071694,0.6591484709499029,0.5532732704835072,0.3296755859264612,0.3431361360636306
1689,0.5512900097221716,0.6093354352210759,0.419,0.684,0.173,0.37013952780188,0.521880495785931,0.6453681788674104,0.5453472598346772,0.2785520100583477,0.3247159999657054
1340,0.466,0.415,0.387,0.654,0.165,0.3840221687938445,0.5751947532112341,0.652224431437431,0.5457579069156646,0.3267924754766469,0.3315630380719236
3925,0.5360583434080369,0.4678837478661953,0.4192899653148141,0.3412823137572415,0.1919553269095906,0.4243430362955573,0.5099615713748318,0.6478935354619625,0.5205367882934079,0.3234525571984048,0.3503040959678498
3256,0.5162323592176637,0.4520662792679768,0.50147470051238,0.4664652528877088,0.1608103577622433,0.3460911137912624,0.5139065134270511,0.5672069647544362,0.5514588242817351,0.3250475166701758,0.3711288210576093
759,0.442,0.716,0.395,0.62,0.173,0.3869939219183776,0.521103628579984,0.6191649908954361,0.5319884314120631,0.3118640715765806,0.2912629789959662
2218,0.3948744029049511,0.6814082396888623,0.33624,0.376083,0.17,0.3836226180679163,0.5372175644414119,0.660379078953578,0.5649152866091279,0.3271618316619472,0.3859192391365413
1597,0.5489195478842115,0.4277597005439977,0.415,0.685,0.17,0.4421484699844459,0.4922564632801429,0.6725284682693025,0.5251597249236815,0.3067524735848655,0.3430576355555148
1356,0.4898651605347965,0.5580409668205325,0.3915,0.679,0.17,0.3814028182250512,0.4995844718637348,0.7280581440415184,0.4595087502466423,0.3076391089501872,0.3451040773852296
3439,0.7126151652329079,0.5722131433000588,0.4228997620792107,0.6305852123994699,0.176964166759508,0.4196212872131128,0.5998034062059814,0.6378247056054639,0.5778096374463574,0.3584148577634543,0.3432440953529925
1598,0.5659195478842115,0.4597597005439977,0.3939999999999999,0.685,0.177,0.4211223125610664,0.5168063774922594,0.6489894095037098,0.5400002991870227,0.3055753309452378,0.3807336891879719
992,0.5169195478842115,0.5297597005439977,0.422,0.754,0.17,0.410092463343191,0.5636705112180039,0.6911149649027292,0.4827880806461318,0.3145828870909415,0.3283400486218133
2093,0.4778953779350186,0.7079439668070899,0.367,0.597,0.17,0.3728143093433973,0.5368062590523955,0.5820927012884324,0.4981758118002426,0.325549399405006,0.2734091036644434
2673,0.5706553722254661,0.6097326181978164,0.3413650773053283,0.5069314885887835,0.1603974657890565,0.3443773539605196,0.5557503519179172,0.630396118246037,0.546956642829859,0.290849749980703,0.3137964650018343
2973,0.5269995274388518,0.4864084934105904,0.3175646396416272,0.5857543640361809,0.1851491118491868,0.3856592805773877,0.5157148025343476,0.6757041534314525,0.5688387262173595,0.3040388375714307,0.3448771140569958
1843,0.5830331154419157,0.4399332292939005,0.391,0.653,0.175,0.3646826106544872,0.5417141202666018,0.6613383438360997,0.572146605902813,0.3133244801529468,0.3399619171860881
2921,0.6087961307528929,0.5643603773026238,0.4470185844603468,0.6319645479027791,0.1687850363483034,0.4119293900379993,0.5186204522864388,0.5601322859815295,0.5812336447242092,0.3339537063438564,0.3849940132776756
3920,0.4275356208950643,0.6570377189078265,0.4419549501259945,0.5064879754384934,0.1733660776747821,0.3690988212272541,0.4755411258760212,0.6130826978694608,0.5296608609783525,0.3023300218474299,0.3183344406406491
319,0.3241924249752741,0.7344959283299224,0.3379999999999999,0.375,0.173,0.3820619588724717,0.5287270588445537,0.6478822950562649,0.5390945743089391,0.3114243155887004,0.3437449873949981
184,0.4273657699558033,0.657161972185251,0.374,0.3879999999999999,0.173,0.3854102184443749,0.5057177881829651,0.6423324559518465,0.4986352157915995,0.2472873017514648,0.4116104069291881
2797,0.4703536009653388,0.6146747304270181,0.3179380332349625,0.4074093303646118,0.1549813537616132,0.3135272175258836,0.485180554180406,0.670865455275801,0.5533733459443407,0.2994143828840345,0.3308344398681813
2761,0.6314530748374194,0.5869238667352102,0.4892172086800133,0.5057450664055598,0.1565131762847823,0.411631675503221,0.5800068309280195,0.614812264487467,0.4710309925930486,0.310930067153892,0.3353604024759148
2740,0.2878398454514301,0.3850397453245717,0.4353672343327029,0.6638000753784504,0.166589184918864,0.4336784919968079,0.4803945001206842,0.6150213547465152,0.4663722532035331,0.2966020558234745,0.4086822976574941
2874,0.5421271573851071,0.636680297050828,0.4480313133593389,0.6605830699352474,0.1606529253158279,0.3880869073355311,0.5123581512986348,0.6725464005357837,0.5154695869430271,0.3460166619624107,0.3470179011742524
2028,0.3943749224889019,0.6371175438872927,0.34,0.47,0.165,0.3600677933157353,0.4459554863397811,0.6525547326838171,0.5096741528822378,0.3205449853973565,0.432147490082599
839,0.4599514406422276,0.6258880479285842,0.41,0.687,0.17,0.4102831973048578,0.5077633162096066,0.630755535949195,0.5360902355406424,0.3342536200011491,0.3454399703748435
3353,0.2969845170590246,0.5571010302169732,0.4185407918494571,0.5449285889743247,0.1950475271582041,0.3722112374592163,0.5309968902602499,0.6021637585764307,0.5027586446237567,0.3015622351624067,0.2514336918224528
539,0.5169195478842115,0.4877597005439976,0.3979999999999999,0.69,0.173,0.3934425051585936,0.5523109922512712,0.6047898929840939,0.5544081805401654,0.3069122553414818,0.3483489801800239
1154,0.45,0.616,0.397,0.622,0.173,0.4107397655020393,0.4971645018375583,0.6274810247169568,0.4983387181827468,0.3105919804730546,0.3304113115959123
801,0.4671990820645726,0.4744403349593228,0.41,0.6859999999999999,0.165,0.3946752703649295,0.4996036461323589,0.5215982329007813,0.5439847514547131,0.2835804562658796,0.3740454772495405
2245,0.483,0.654,0.418,0.718,0.17,0.416889085472046,0.5392019936602512,0.5939321195816663,0.5459763218437789,0.3070044920186559,0.3394229276283304
2586,0.3184774681285219,0.4168846656985954,0.2987392603947624,0.4800358060160004,0.1616928828236082,0.4090005446833193,0.539545694590903,0.6257461706653447,0.585220362771636,0.272599286096695,0.36902767488305
1135,0.4879195478842115,0.5027597005439977,0.373,0.662,0.17,0.3927180894067588,0.4935502396367065,0.6306466927530683,0.5160018654085619,0.2897840270959455,0.2843471282002155
210,0.5449195478842115,0.4707597005439977,0.424,0.682,0.173,0.4244745675297982,0.4846352157915994,0.5928380198427404,0.534091292726481,0.3116826056451763,0.2984473295942013
3892,0.5216018931072488,0.5543328076953107,0.3741955338450409,0.5156136792927276,0.1587197467975432,0.39270881887504,0.5655826061834344,0.6946778573210296,0.4895411258760212,0.3127077276023509,0.3363721138024134
65,0.5219195478842115,0.4977597005439977,0.374,0.667,0.17,0.4260297514638763,0.524222083552781,0.6394008029676791,0.4970955273364328,0.3291852246341831,0.3629786799543914
863,0.1948241852917888,0.4133100943380616,0.41,0.305,0.173,0.3832222002822704,0.4790450776765183,0.6452580202611397,0.4839806282280238,0.3001803921296117,0.3347327586684931
2942,0.5107371542296975,0.288639652549564,0.3544662653965128,0.6054465371932068,0.1641779939541698,0.3602542302584912,0.498881104582827,0.5905356822537258,0.528781956748714,0.2917778982185268,0.3404810268658095
3765,0.4184508230426749,0.6949242087269494,0.3185850046987219,0.7206334612502814,0.1906697551921219,0.3831569287977947,0.5550063623664492,0.5987660701123965,0.5201412730085905,0.285213729371393,0.2844873761315484
3901,0.4018545743567495,0.651586550543555,0.4586579890989744,0.6494334262120594,0.1851640332944061,0.3645187118834992,0.5445500123923235,0.7100538691366887,0.4841488422442414,0.3078306022816426,0.3739954520614187
1132,0.5329195478842115,0.5397597005439977,0.409,0.687,0.173,0.38087304295592,0.524557721906484,0.6979630955701707,0.5135844718637348,0.2529667748334181,0.2936743755052986
1026,0.378733608751257,0.6226076980578733,0.331,0.3989999999999999,0.165,0.4108607717428253,0.5473565128594428,0.6007101687802553,0.4771059729004406,0.2750134786094487,0.3481480605438852
2328,0.467,0.6779999999999999,0.3429999999999999,0.69,0.175,0.4088154349949366,0.4811883236893584,0.6394759514316246,0.4792299626708962,0.3182373344403656,0.3418519625912161
341,0.3923205080756888,0.6268564064605511,0.326,0.358,0.131,0.3624255292663624,0.4763698411129662,0.6633711969728593,0.5303544041623303,0.3243223905193884,0.3124950202178675
3473,0.3931649621741876,0.3961523814518659,0.4142473320429073,0.4610852128268561,0.1483474152138027,0.4372379676768368,0.4944459449478732,0.6298939385465088,0.5325286376062414,0.3170563272806972,0.3566960376763283
875,0.5459195478842115,0.5127597005439978,0.3979999999999999,0.69,0.175,0.403870827557353,0.508334181718663,0.5781668960568148,0.5633070802853551,0.2993698274695633,0.369446787875442
1506,0.5326454909912212,0.4638166840724343,0.431,0.693,0.173,0.4132343422413783,0.4991227663928212,0.6569916377275369,0.5260117913014095,0.3121895399895946,0.345895200875762
372,0.6609999999999999,0.58,0.2789999999999999,0.716,0.175,0.3823622292007482,0.5421213949448406,0.5786881918164043,0.5701933345683445,0.3352144337072099,0.3764770279674871
2259,0.526336165459983,0.4559994217666733,0.416,0.6709999999999999,0.165,0.399923293287578,0.5401276182464497,0.6363038384593146,0.5289610167930388,0.2623483485917554,0.3070570438606304
889,0.5569195478842115,0.4797597005439977,0.375,0.696,0.165,0.4174250859285667,0.521937640656386,0.6536740182875458,0.5275945372003173,0.3023732369664846,0.310271024065766
3457,0.3656169324764573,0.4698287556881436,0.5342420280429462,0.5097027264227962,0.1775141334361066,0.3782136285004466,0.5166344673974668,0.6337073418983636,0.5352074101775065,0.3154501116854064,0.3369650197426577
2664,0.4291154812964221,0.3795024137186919,0.4390615628881645,0.6445401438199118,0.1955504335377972,0.4012374122246129,0.5494134980112485,0.6275810027039442,0.5501148224546062,0.2773454245993476,0.3494290475727283
2991,0.5892149104114303,0.5132715657385232,0.4222662216761516,0.6135519739086058,0.1798458541681632,0.393917698186361,0.5007170301796321,0.6649192452852074,0.5328411214339952,0.324906423670611,0.299079026746204
1325,0.5319195478842115,0.4697597005439977,0.397,0.642,0.17,0.3995589477878351,0.5019273463764424,0.6675767650208331,0.536453891659684,0.3051346343714368,0.3077871857530738
2402,0.5916992564864129,0.5383694063898721,0.405253519517298,0.5724821271324514,0.1781406832586012,0.413092769613086,0.506985236044159,0.6192015637542407,0.4615060715002558,0.3265393788608101,0.3478572246051418
3450,0.4426492944727782,0.5426817813748197,0.3601842530161675,0.6039934879922365,0.156136281946805,0.370305301461656,0.5518990785692488,0.6762215747587859,0.509274757973246,0.2902619499014209,0.3394817454876646
96,0.4719195478842115,0.4697597005439977,0.349,0.597,0.165,0.3773820812667111,0.5223580202616852,0.6232920445117593,0.5043565763177569,0.3028416844102162,0.3535329878749629
2635,0.6988387653404632,0.6254090958577141,0.3471491249085098,0.6158874927586074,0.1536446767334023,0.404534048899358,0.5116478239020169,0.5930979406656286,0.5026871313368069,0.2832186013033002,0.3296741259208461
2707,0.3529119143508493,0.4807219857641779,0.4310615872734835,0.4773528923086647,0.1605682693380505,0.3841056929058088,0.5364261347623442,0.6596875357348507,0.521450606976902,0.3281379395809127,0.3616463386661669
3686,0.4114067970548682,0.3737712077376298,0.3397796906783847,0.4582702418732722,0.172985070298879,0.3812044206338663,0.4826266540556593,0.6487511966665397,0.5480843315342774,0.3149482984563705,0.2782945142784182
129,0.373,0.662,0.364,0.4039999999999999,0.172,0.3860002736836789,0.5165711822970803,0.6046588191418114,0.5609703238326895,0.3023485441274154,0.3219091248239538
2119,0.514,0.522,0.421,0.72,0.175,0.376581645376601,0.5575897943055846,0.6405939788959643,0.542952218826849,0.3268035589452037,0.3513511005692782
1635,0.1659195478842115,0.4867597005439976,0.2339999999999999,0.7170000000000001,0.173,0.3711911274660847,0.544602048204785,0.6394652152460011,0.5512309201148151,0.3218359131251162,0.348328875305007
1985,0.3052420760767807,0.64211911906771,0.351,0.424,0.17,0.3799974223053409,0.5097750843141017,0.6181080403680124,0.5163364747997534,0.3294156717931547,0.2859629532654285
3878,0.3339709613238139,0.5772616837269361,0.3253050317909246,0.4913032930280234,0.1556001501474,0.4539831071735312,0.4716268507427656,0.6781253920538217,0.5268024929910594,0.3297675471714595,0.3292352230977156
2887,0.48884691408204,0.6928746233448353,0.2874151275446463,0.5583414331005793,0.1715158958453966,0.3922087829269537,0.5511916656272512,0.6176729597658742,0.5071980071699711,0.2896939621329535,0.3166151913390204
3183,0.5702725616594739,0.4841657686633583,0.4623673485591341,0.6182117008203011,0.1575831350070075,0.4223603748396317,0.5335282280213947,0.6247945852863775,0.516586674663087,0.2874287550114619,0.3491859966128482
3340,0.4905532433854079,0.4133892115474136,0.4280391984678184,0.5484644486012328,0.1576233102763686,0.4236772113259283,0.5176509029384888,0.6695551488494215,0.5280492410620476,0.3298203323929845,0.3794735396902258
370,0.5478092794790788,0.3727756484741022,0.4029999999999999,0.6890000000000001,0.173,0.391811348510221,0.5727589356044746,0.6301888668674089,0.5110649889272295,0.3079975978744715,0.3185227960417499
1788,0.5574361142232674,0.473382671060597,0.422,0.7170000000000001,0.175,0.3842819105932412,0.55057483159501,0.6153724293620411,0.573244542940536,0.3098070088400181,0.353765906662605
2504,0.4721230700100523,0.6498414966630583,0.4068737838940852,0.6456638206732798,0.1685573284545532,0.440964577949009,0.4616969783079029,0.664508967758399,0.5158061248149629,0.3047001235654048,0.3187103758907969
2116,0.5109277778682744,0.4606165032881408,0.386,0.675,0.165,0.4060370551239852,0.5376477442560874,0.6852289114719663,0.4889721545627813,0.3176936728037235,0.3196003582525234
1820,0.4273177699755789,0.6455294020778725,0.356,0.401,0.17,0.3192583587023724,0.5038104292036322,0.6631158527523265,0.501976523632671,0.3092043968435226,0.3736804798448861
994,0.508,0.3979999999999999,0.361,0.7,0.173,0.4383350434323758,0.522396353867641,0.6371285139454353,0.4578091722560607,0.2984466760083963,0.34370567902507
881,0.4802160874999479,0.4271093615305028,0.424,0.682,0.165,0.3962597668481581,0.5013477456475872,0.6700703599721537,0.4806252935327191,0.2802456222068243,0.2816131638252024
737,0.3641399395347901,0.5757243160412604,0.326,0.421,0.175,0.3782817492980662,0.486052602100032,0.6033901825719316,0.5422587163827374,0.3025213112890605,0.358204725470958
231,0.469,0.635,0.351,0.495,0.17,0.4020152581884653,0.5266328116497698,0.6963677876752313,0.5137951166798073,0.3064700501192832,0.3312968147776587
377,0.5219195478842115,0.5557597005439977,0.3979999999999999,0.69,0.175,0.4070157016304308,0.5238294658842451,0.5941368790056587,0.5057063337583221,0.3048531259293913,0.3879202428292235
3250,0.3373927333959743,0.433811876126305,0.3135686122462804,0.7101629963915439,0.1665177189137095,0.3725505985332074,0.5258888293067819,0.6307664169307605,0.5232152881090373,0.3112762853006908,0.3497742076638658
3010,0.649555897737786,0.7312737773456236,0.4123231975050391,0.6254518847924719,0.1727499349814009,0.4262515998695488,0.4912723703749698,0.6119058267463763,0.5279243504608462,0.2777225325029012,0.2950615701174127
432,0.516576266993418,0.4576619305558437,0.381,0.695,0.168,0.4167886966684435,0.4866132098369942,0.6751756359492559,0.4777867333866465,0.3027924343265193,0.3162602551322793
1361,0.4599807621135332,0.4943974596215561,0.387,0.57,0.173,0.3652321564872715,0.5229158436795909,0.6310817078627623,0.5005373024748112,0.3108469869717563,0.3182462723888782
2889,0.5447052224892169,0.4050984763114638,0.4204176302159701,0.7113167715511429,0.1695996086946186,0.4550151652956449,0.5703295458580242,0.7074301243625793,0.4846687653556432,0.2686436193745695,0.3542444620701666
1378,0.5419195478842115,0.5057597005439977,0.415,0.685,0.173,0.3920515837636573,0.5169513020670174,0.6855351788682573,0.5224589133019449,0.2825302482222548,0.2996045369172626
1591,0.2937701123984661,0.6869177842175733,0.487,0.527,0.173,0.3574885572283321,0.4862319805303999,0.6643197625089595,0.4995086392614735,0.2790712162645682,0.3590021110976976
1143,0.442,0.716,0.395,0.62,0.173,0.42436178428192,0.5313018847031785,0.5492864211712954,0.47731296911982,0.2945989603267698,0.3815946548298619
172,0.4890399495757389,0.7225559938305964,0.4326,0.6951,0.1725,0.3673335348401347,0.5475913549874436,0.6570673269010183,0.5767726122226244,0.3098448116754089,0.3211550645569533
1876,0.5484064310695291,0.4665593769728748,0.4056,0.6733,0.17,0.3839850358605524,0.5135410866980551,0.6721717615147531,0.5381237045176225,0.3249768458940901,0.3930238409962073
814,0.439,0.703,0.375,0.636,0.165,0.4459096945719225,0.5426956616794627,0.6301452047936644,0.5517426295225365,0.2953071422979539,0.3150271830098866
3068,0.4411432756891992,0.5674807497574134,0.351878648592179,0.5051473429715144,0.1904756984362064,0.3314862611860035,0.5452173100066916,0.7260096684194598,0.5585153817750128,0.2621073950423317,0.3229634677373477
2266,0.4579999999999999,0.602,0.3379999999999999,0.397,0.17,0.3879032901079839,0.5063391390216475,0.6445877786581883,0.5360234377419266,0.3216707727797779,0.3872145233853025
948,0.3071704729926316,0.6725951351470021,0.2739999999999999,0.7140000000000001,0.173,0.4028743306364123,0.5120295494210119,0.6154501500720806,0.5281652615166265,0.3003817508482899,0.4027331366898008
16,0.5222223006464165,0.5464827459133516,0.417,0.746,0.17,0.3849669037626271,0.5734623661277822,0.6623580034222328,0.5261361064795899,0.3480774938812291,0.3803554802949309
2026,0.4153749224889017,0.6521175438872926,0.395,0.578,0.165,0.3381468744919162,0.5461794398179379,0.641100378394861,0.497737196116528,0.3313894188206251,0.3774716881378371
2020,0.492,0.7040000000000001,0.344,0.479,0.173,0.427996609734664,0.5486791368389021,0.6286758944619532,0.5447164474152777,0.2804288778785709,0.3578662606278464
3039,0.4365093413407857,0.5193413821599661,0.2923392802537538,0.6384289106476999,0.1705883883322726,0.4512806608360761,0.4985705420324701,0.6144971344534372,0.5239438126736361,0.2820285558123603,0.3719627019664466
367,0.5669876483896696,0.6857214933686675,0.449,0.674,0.173,0.3694482616979166,0.5593154982092651,0.6702717301304761,0.4721437158875696,0.3095931126125149,0.2768276712984031
1406,0.519237830326545,0.4557868704729824,0.411,0.738,0.16,0.416024654862901,0.5301389373847112,0.621728466287405,0.5449406527292043,0.3250171985906948,0.3508878867582143
3590,0.470694031356769,0.5358077785583741,0.4327955373756701,0.475588806451761,0.1660373809279953,0.4634727824741164,0.5254853166119469,0.5929564668188598,0.5978838757446159,0.3420145196201383,0.3751498939718165
3735,0.3789370925307843,0.578685679879953,0.4069143143354429,0.574874508628433,0.1745259021175902,0.4037976037580236,0.5289737189690433,0.660245387514008,0.530417599679956,0.2864535750469162,0.3587617421929424
2641,0.4785100457734264,0.6638969854519793,0.2201095480391481,0.6185428561577246,0.1813742684802732,0.3528808564885312,0.5385819502982402,0.6778278590715112,0.5279957097287494,0.3133311540463907,0.3620336850373347
3316,0.5127967975791035,0.5096081497723847,0.3884990544300896,0.4629140513538381,0.2156099788763272,0.3923753402625016,0.4692685866474619,0.660138678117578,0.5623716860384423,0.3082515879547224,0.2904951312230578
